SnapshotMonth,ProductID,WarehouseID,OpeningStock,ReceivedQty,ShippedQty,ClosingStock,ReorderPoint,StockoutFlag,ExpiredQty
2024-03-01,P017,W002,821,317,723,415,438,0,0
2024-03-01,P017,W003,1014,493,1196,311,559,0,0
2024-03-01,P017,W004,545,245,500,290,406,0,0
2024-03-01,P017,W005,461,196,241,416,506,0,13
2024-03-01,P018,W001,874,323,744,453,494,0,44
2024-03-01,P018,W002,292,235,329,198,362,1,10
2024-03-01,P018,W003,468,158,444,182,490,1,0
2024-03-01,P018,W004,418,240,271,387,386,0,0
2024-03-01,P018,W005,636,235,439,432,500,0,0
2024-03-01,P019,W001,391,163,369,185,432,1,0
2024-03-01,P019,W002,554,402,385,571,552,0,0
2024-03-01,P019,W003,738,346,527,557,428,0,0
2024-03-01,P019,W004,607,178,321,464,439,0,0
2024-03-01,P019,W005,524,261,398,387,356,0,0
2024-03-01,P020,W001,711,264,671,304,515,0,0
2024-03-01,P020,W002,677,364,519,522,421,0,0
2024-03-01,P020,W003,637,349,736,250,493,1,10
2024-03-01,P020,W004,301,189,241,249,354,0,0
2024-03-01,P020,W005,542,378,351,569,416,0,0
2024-03-01,P021,W001,719,159,707,171,416,1,13
2024-03-01,P021,W002,715,194,570,339,453,0,0
2024-03-01,P021,W003,491,283,591,183,438,1,0
2024-03-01,P021,W004,313,289,462,140,382,1,0
2024-03-01,P021,W005,929,423,679,673,557,0,0
2024-03-01,P022,W001,571,661,803,429,587,0,0
2024-03-01,P022,W002,764,141,621,284,460,0,0
2024-03-01,P022,W003,344,280,437,187,394,1,0
2024-03-01,P022,W004,742,298,775,265,513,1,0
2024-03-01,P022,W005,774,107,660,221,429,1,0
2024-03-01,P023,W001,779,646,910,515,597,0,0
2024-03-01,P023,W002,1000,470,662,808,548,0,0
2024-03-01,P023,W003,738,363,512,589,430,0,0
2024-03-01,P023,W004,933,227,573,587,506,0,0
2024-03-01,P023,W005,759,179,471,467,520,0,0
2024-03-01,P024,W001,895,277,613,559,519,0,0
2024-03-01,P024,W002,326,475,435,366,403,0,0
2024-03-01,P024,W003,1066,245,574,737,608,0,0
2024-03-01,P024,W004,667,337,547,457,606,0,0
2024-03-01,P024,W005,775,502,945,332,432,0,0
2024-03-01,P025,W001,478,296,528,246,478,1,0
2024-03-01,P025,W002,649,343,349,643,434,0,0
2024-03-01,P025,W003,485,408,592,301,607,1,0
2024-03-01,P025,W004,521,501,798,224,449,1,0
2024-03-01,P025,W005,1083,622,804,901,598,0,0
2024-03-01,P026,W001,888,169,395,662,568,0,0
2024-03-01,P026,W002,1077,445,1237,285,595,1,0
2024-03-01,P026,W003,561,396,383,574,403,0,0
2024-03-01,P026,W004,377,218,421,174,439,1,0
2024-03-01,P026,W005,376,460,357,479,412,0,0
2024-03-01,P027,W001,711,348,561,498,554,0,0
2024-03-01,P027,W002,571,265,553,283,400,0,0
2024-03-01,P027,W003,650,458,528,580,412,0,0
2024-03-01,P027,W004,662,291,494,459,439,0,0
2024-03-01,P027,W005,519,342,681,180,598,1,0
2024-03-01,P028,W001,466,663,764,365,598,0,0
2024-03-01,P028,W002,841,412,799,454,618,0,0
2024-03-01,P028,W003,885,434,812,507,563,0,0
2024-03-01,P028,W004,523,580,693,410,573,0,0
2024-03-01,P028,W005,727,464,776,415,434,0,0
2024-03-01,P029,W001,432,329,592,169,416,1,0
2024-03-01,P029,W002,384,163,193,354,460,0,0
2024-03-01,P029,W003,689,478,788,379,411,0,0
2024-03-01,P029,W004,686,212,365,533,493,0,0
2024-03-01,P029,W005,731,242,754,219,612,1,0
2024-03-01,P030,W001,1019,168,666,521,605,0,0
2024-03-01,P030,W002,548,520,627,441,621,0,0
2024-03-01,P030,W003,500,391,522,369,468,0,0
2024-03-01,P030,W004,747,380,551,576,639,0,0
2024-03-01,P030,W005,552,282,660,174,409,1,0
2024-03-01,P031,W001,333,206,413,126,335,1,0
2024-03-01,P031,W002,416,101,282,235,292,0,0
2024-03-01,P031,W003,602,313,748,167,393,1,0
2024-03-01,P031,W004,366,154,209,311,394,0,0
2024-03-01,P031,W005,609,118,275,452,344,0,0
2024-03-01,P032,W001,250,100,188,162,290,0,0
2024-03-01,P032,W002,615,415,474,556,380,0,0
2024-03-01,P032,W003,269,250,184,335,269,0,0
2024-03-01,P032,W004,456,281,577,160,260,0,0
2024-03-01,P032,W005,554,212,297,469,303,0,0
2024-03-01,P033,W001,454,72,218,308,278,0,0
2024-03-01,P033,W002,474,270,348,396,279,0,0
2024-03-01,P033,W003,336,280,451,165,278,0,0
2024-03-01,P033,W004,231,309,346,194,315,0,0
2024-03-01,P033,W005,529,304,550,283,357,0,0
2024-03-01,P034,W001,448,286,570,164,334,1,0
2024-03-01,P034,W002,361,214,215,360,308,0,0
2024-03-01,P034,W003,571,349,532,388,326,0,0
2024-03-01,P034,W004,195,226,182,239,261,0,0
2024-03-01,P034,W005,436,77,380,133,286,1,0
2024-03-01,P035,W001,617,211,318,510,351,0,0
2024-03-01,P035,W002,587,338,634,291,350,0,0
2024-03-01,P035,W003,572,165,417,320,318,0,0
2024-03-01,P035,W004,439,167,310,296,395,0,0
2024-03-01,P035,W005,466,388,695,159,381,1,0
2024-03-01,P036,W001,316,139,372,83,334,1,0
2024-03-01,P036,W002,484,298,535,247,309,0,0
2024-03-01,P036,W003,359,141,305,195,332,0,0
2024-03-01,P036,W004,348,257,357,248,256,0,0
2024-03-01,P036,W005,312,116,284,144,270,1,0
2024-03-01,P037,W001,253,115,202,166,149,0,17
2024-03-01,P037,W002,150,84,178,56,201,1,0
2024-03-01,P037,W003,353,101,270,184,217,0,0
2024-03-01,P037,W004,146,61,113,94,187,1,0
2024-03-01,P037,W005,120,65,86,99,151,0,0
2024-03-01,P038,W001,221,203,344,80,199,1,0
2024-03-01,P038,W002,172,34,126,80,135,0,0
2024-03-01,P038,W003,297,189,309,177,216,0,0
2024-03-01,P038,W004,278,116,231,163,170,0,0
2024-03-01,P038,W005,279,81,284,76,172,1,0
2024-03-01,P039,W001,245,180,313,112,217,1,0
2024-03-01,P039,W002,207,82,223,66,201,1,0
2024-03-01,P039,W003,154,173,143,184,165,0,8
2024-03-01,P039,W004,148,113,116,145,141,0,0
2024-03-01,P039,W005,229,162,155,236,144,0,0
2024-03-01,P040,W001,198,159,288,69,179,1,0
2024-03-01,P040,W002,204,101,193,112,173,0,0
2024-03-01,P040,W003,121,51,79,93,165,0,0
2024-03-01,P040,W004,187,107,160,134,216,0,0
2024-03-01,P040,W005,345,145,392,98,210,1,8
2024-03-01,P041,W001,361,88,290,159,214,0,0
2024-03-01,P041,W002,117,45,117,45,147,1,0
2024-03-01,P041,W003,298,182,247,233,190,0,0
2024-03-01,P041,W004,310,206,258,258,195,0,25
2024-03-01,P041,W005,125,135,206,54,141,1,0
2024-03-01,P042,W001,263,208,180,291,203,0,0
2024-03-01,P042,W002,198,250,178,270,210,0,18
2024-03-01,P042,W003,319,51,204,166,171,0,0
2024-03-01,P042,W004,286,101,286,101,205,1,10
2024-03-01,P042,W005,238,48,194,92,182,1,0
2024-04-01,P001,W001,1718,985,2111,592,1103,1,0
2024-04-01,P001,W002,953,395,919,429,733,0,0
2024-04-01,P001,W003,551,200,445,306,685,1,0
2024-04-01,P001,W004,862,948,1033,777,1112,0,0
2024-04-01,P001,W005,1444,377,1287,534,875,0,0
2024-04-01,P002,W001,1143,564,1331,376,801,1,0
2024-04-01,P002,W002,1016,790,869,937,679,0,0
2024-04-01,P002,W003,1443,475,1324,594,964,0,0
2024-04-01,P002,W004,695,236,483,448,813,0,0
2024-04-01,P002,W005,1775,564,1252,1087,1066,0,0
2024-04-01,P003,W001,1024,249,518,755,704,0,0
2024-04-01,P003,W002,909,791,1051,649,826,0,0
2024-04-01,P003,W003,1148,713,1524,337,734,1,0
2024-04-01,P003,W004,838,462,1041,259,983,1,0
2024-04-01,P003,W005,1498,785,939,1344,865,0,0
2024-04-01,P004,W001,822,707,1045,484,713,0,0
2024-04-01,P004,W002,1469,1004,1959,514,1035,1,0
2024-04-01,P004,W003,1439,1026,1816,649,924,0,0
2024-04-01,P004,W004,1137,596,908,825,895,0,0
2024-04-01,P004,W005,913,486,539,860,703,0,0
2024-04-01,P005,W001,1470,339,1458,351,1030,1,0
2024-04-01,P005,W002,967,661,692,936,775,0,0
2024-04-01,P005,W003,1016,229,647,598,799,0,0
2024-04-01,P005,W004,1016,894,1036,874,939,0,0
2024-04-01,P005,W005,1532,780,1668,644,904,0,0
2024-04-01,P006,W001,1013,374,847,540,1047,1,0
2024-04-01,P006,W002,1276,1155,1601,830,983,0,0
2024-04-01,P006,W003,1612,295,1228,679,1025,0,0
2024-04-01,P006,W004,1153,732,942,943,1032,0,0
2024-04-01,P006,W005,767,651,1007,411,824,1,0
2024-04-01,P007,W001,999,805,1242,562,917,0,0
2024-04-01,P007,W002,1226,713,1226,713,689,0,0
2024-04-01,P007,W003,1428,689,1411,706,1020,0,0
2024-04-01,P007,W004,602,522,666,458,817,0,0
2024-04-01,P007,W005,1875,272,1737,410,1056,1,0
2024-04-01,P008,W001,1869,323,1133,1059,1007,0,0
2024-04-01,P008,W002,1310,375,1133,552,881,0,0
2024-04-01,P008,W003,1260,482,885,857,830,0,0
2024-04-01,P008,W004,837,400,874,363,773,1,0
2024-04-01,P008,W005,1112,775,1288,599,691,0,0
2024-04-01,P009,W001,1221,894,1240,875,979,0,0
2024-04-01,P009,W002,1700,736,1856,580,911,0,0
2024-04-01,P009,W003,1713,365,1678,400,964,1,0
2024-04-01,P009,W004,1306,688,1124,870,722,0,0
2024-04-01,P009,W005,1104,832,697,1239,737,0,0
2024-04-01,P010,W001,1088,986,792,1282,1015,0,0
2024-04-01,P010,W002,664,462,758,368,731,1,0
2024-04-01,P010,W003,1083,762,1419,426,840,1,0
2024-04-01,P010,W004,1464,217,1136,545,800,0,0
2024-04-01,P010,W005,987,577,930,634,814,0,0
2024-04-01,P011,W001,812,917,707,1022,790,0,0
2024-04-01,P011,W002,1360,937,867,1430,806,0,0
2024-04-01,P011,W003,1074,550,656,968,791,0,0
2024-04-01,P011,W004,573,470,746,297,682,1,0
2024-04-01,P011,W005,691,536,456,771,778,0,0
2024-04-01,P012,W001,845,800,598,1047,803,0,0
2024-04-01,P012,W002,838,476,721,593,784,0,0
2024-04-01,P012,W003,1725,987,1786,926,913,0,0
2024-04-01,P012,W004,1322,707,1429,600,790,0,0
2024-04-01,P012,W005,739,969,780,928,962,0,0
2024-04-01,P013,W001,928,373,819,482,558,0,0
2024-04-01,P013,W002,759,272,768,263,547,1,16
2024-04-01,P013,W003,534,140,532,142,401,1,2
2024-04-01,P013,W004,811,209,475,545,433,0,0
2024-04-01,P013,W005,832,558,549,841,545,0,0
2024-04-01,P014,W001,426,122,402,146,374,1,5
2024-04-01,P014,W002,629,198,572,255,391,0,27
2024-04-01,P014,W003,654,143,583,214,518,1,0
2024-04-01,P014,W004,468,187,257,398,492,0,0
2024-04-01,P014,W005,315,383,328,370,372,0,0
2024-04-01,P015,W001,618,401,663,356,363,0,4
2024-04-01,P015,W002,570,312,393,489,360,0,0
2024-04-01,P015,W003,357,134,327,164,418,1,0
2024-04-01,P015,W004,583,546,742,387,483,0,0
2024-04-01,P015,W005,575,222,378,419,505,0,39
2024-04-01,P016,W001,618,128,501,245,364,0,0
2024-04-01,P016,W002,743,260,697,306,477,0,0
2024-04-01,P016,W003,663,523,598,588,495,0,55
2024-04-01,P016,W004,605,657,679,583,561,0,46
2024-04-01,P016,W005,563,212,494,281,420,0,0
2024-04-01,P017,W001,902,205,487,620,485,0,44
2024-04-01,P017,W002,794,345,769,370,470,0,0
2024-04-01,P017,W003,731,544,548,727,503,0,0
2024-04-01,P017,W004,748,297,388,657,413,0,0
2024-04-01,P017,W005,392,439,639,192,487,1,0
2024-04-01,P018,W001,587,518,813,292,519,0,0
2024-04-01,P018,W002,433,382,473,342,418,0,0
2024-04-01,P018,W003,718,315,489,544,401,0,0
2024-04-01,P018,W004,418,350,286,482,345,0,34
2024-04-01,P018,W005,965,331,786,510,534,0,46
2024-04-01,P019,W001,733,445,687,491,440,0,0
2024-04-01,P019,W002,862,403,979,286,514,0,0
2024-04-01,P019,W003,559,388,393,554,484,0,57
2024-04-01,P019,W004,303,202,368,137,342,1,0
2024-04-01,P019,W005,466,129,329,266,382,0,0
2024-04-01,P020,W001,966,573,640,899,560,0,0
2024-04-01,P020,W002,290,309,321,278,394,0,23
2024-04-01,P020,W003,443,378,365,456,538,0,0
2024-04-01,P020,W004,491,308,523,276,511,1,0
2024-04-01,P020,W005,750,394,532,612,490,0,0
2024-04-01,P021,W001,603,518,886,235,451,1,0
2024-04-01,P021,W002,413,525,516,422,466,0,0
2024-04-01,P021,W003,804,355,801,358,449,0,0
2024-04-01,P021,W004,736,496,636,596,517,0,0
2024-04-01,P021,W005,832,570,604,798,527,0,0
2024-04-01,P022,W001,746,624,918,452,578,0,0
2024-04-01,P022,W002,1019,409,571,857,614,0,0
2024-04-01,P022,W003,772,509,616,665,449,0,0
2024-04-01,P022,W004,378,462,449,391,396,0,0
2024-04-01,P022,W005,481,347,469,359,563,0,0
2024-04-01,P023,W001,643,175,542,276,628,1,0
2024-04-01,P023,W002,665,725,706,684,644,0,0
2024-04-01,P023,W003,386,375,349,412,485,0,0
2024-04-01,P023,W004,347,108,160,295,410,0,0
2024-04-01,P023,W005,740,159,618,281,425,0,0
2024-04-01,P024,W001,549,374,617,306,432,0,0
2024-04-01,P024,W002,539,479,802,216,478,1,0
2024-04-01,P024,W003,1182,431,1270,343,644,1,0
2024-04-01,P024,W004,637,254,398,493,499,0,0
2024-04-01,P024,W005,683,202,622,263,444,0,0
2024-04-01,P025,W001,1141,412,1077,476,603,0,0
2024-04-01,P025,W002,520,494,644,370,424,0,0
2024-04-01,P025,W003,822,192,811,203,590,1,0
2024-04-01,P025,W004,300,256,322,234,421,0,0
2024-04-01,P025,W005,457,254,458,253,586,1,0
2024-04-01,P026,W001,862,339,960,241,455,1,0
2024-04-01,P026,W002,884,630,1189,325,538,0,0
2024-04-01,P026,W003,838,150,764,224,479,1,0
2024-04-01,P026,W004,427,141,247,321,513,0,0
2024-04-01,P026,W005,733,167,506,394,535,0,0
2024-04-01,P027,W001,663,471,424,710,397,0,0
2024-04-01,P027,W002,941,382,991,332,551,0,0
2024-04-01,P027,W003,516,233,429,320,625,1,0
2024-04-01,P027,W004,807,503,915,395,440,0,0
2024-04-01,P027,W005,399,618,432,585,524,0,0
2024-04-01,P028,W001,855,681,975,561,569,0,0
2024-04-01,P028,W002,929,453,751,631,605,0,0
2024-04-01,P028,W003,403,176,243,336,576,0,0
2024-04-01,P028,W004,590,279,660,209,397,1,0
2024-04-01,P028,W005,536,511,736,311,635,1,0
2024-04-01,P029,W001,423,377,521,279,462,0,0
2024-04-01,P029,W002,567,135,323,379,474,0,0
2024-04-01,P029,W003,447,343,566,224,409,1,0
2024-04-01,P029,W004,864,634,605,893,552,0,0
2024-04-01,P029,W005,795,134,398,531,483,0,0
2024-04-01,P030,W001,716,294,380,630,393,0,0
2024-04-01,P030,W002,353,414,606,161,502,1,0
2024-04-01,P030,W003,364,590,663,291,510,0,0
2024-04-01,P030,W004,406,114,290,230,421,1,0
2024-04-01,P030,W005,666,478,677,467,552,0,0
2024-04-01,P031,W001,397,328,368,357,365,0,0
2024-04-01,P031,W002,559,316,346,529,398,0,0
2024-04-01,P031,W003,309,303,340,272,293,0,0
2024-04-01,P031,W004,448,322,514,256,384,0,0
2024-04-01,P031,W005,237,171,207,201,260,0,0
2024-04-01,P032,W001,277,319,246,350,326,0,0
2024-04-01,P032,W002,537,134,409,262,289,0,0
2024-04-01,P032,W003,394,106,399,101,362,1,0
2024-04-01,P032,W004,332,98,327,103,281,1,0
2024-04-01,P032,W005,261,149,311,99,281,1,0
2024-04-01,P033,W001,672,132,577,227,377,0,0
2024-04-01,P033,W002,602,422,574,450,387,0,0
2024-04-01,P033,W003,484,433,562,355,394,0,0
2024-04-01,P033,W004,457,279,546,190,380,1,0
2024-04-01,P033,W005,691,447,683,455,389,0,0
2024-04-01,P034,W001,449,360,315,494,311,0,0
2024-04-01,P034,W002,506,201,460,247,303,0,0
2024-04-01,P034,W003,414,133,306,241,396,0,0
2024-04-01,P034,W004,386,210,458,138,277,1,0
2024-04-01,P034,W005,347,87,184,250,274,0,0
2024-04-01,P035,W001,580,117,486,211,331,0,0
2024-04-01,P035,W002,446,221,279,388,297,0,0
2024-04-01,P035,W003,719,454,652,521,383,0,0
2024-04-01,P035,W004,297,127,244,180,242,0,0
2024-04-01,P035,W005,389,105,291,203,334,0,0
2024-04-01,P036,W001,364,249,498,115,311,1,0
2024-04-01,P036,W002,683,146,309,520,383,0,0
2024-04-01,P036,W003,645,458,732,371,395,0,0
2024-04-01,P036,W004,348,451,641,158,391,1,0
2024-04-01,P036,W005,306,216,401,121,364,1,0
2024-04-01,P037,W001,422,88,238,272,224,0,26
2024-04-01,P037,W002,230,140,266,104,176,0,3
2024-04-01,P037,W003,181,195,198,178,198,0,12
2024-04-01,P037,W004,140,215,277,78,200,1,0
2024-04-01,P037,W005,228,45,217,56,154,1,6
2024-04-01,P038,W001,267,187,334,120,159,0,0
2024-04-01,P038,W002,164,142,169,137,193,0,0
2024-04-01,P038,W003,281,130,309,102,159,0,0
2024-04-01,P038,W004,347,57,236,168,207,0,2
2024-04-01,P038,W005,326,61,186,201,179,0,0
2024-04-01,P039,W001,157,63,105,115,213,1,0
2024-04-01,P039,W002,298,238,412,124,200,0,0
2024-04-01,P039,W003,207,148,230,125,169,0,0
2024-04-01,P039,W004,220,155,208,167,169,0,0
2024-04-01,P039,W005,382,199,421,160,216,0,0
2024-04-01,P040,W001,202,121,189,134,201,0,0
2024-04-01,P040,W002,190,138,191,137,182,0,3
2024-04-01,P040,W003,316,152,218,250,180,0,0
2024-04-01,P040,W004,245,78,144,179,189,0,0
2024-04-01,P040,W005,148,74,99,123,186,0,12
2024-04-01,P041,W001,279,220,390,109,210,1,7
2024-04-01,P041,W002,171,141,140,172,137,0,0
2024-04-01,P041,W003,137,180,252,65,194,1,0
2024-04-01,P041,W004,246,231,275,202,205,0,0
2024-04-01,P041,W005,212,198,233,177,209,0,0
2024-04-01,P042,W001,179,109,180,108,170,0,0
2024-04-01,P042,W002,116,127,169,74,142,1,0
2024-04-01,P042,W003,248,192,292,148,193,0,0
2024-04-01,P042,W004,378,213,406,185,208,0,0
2024-04-01,P042,W005,270,132,246,156,212,0,10
2024-05-01,P001,W001,1117,863,1238,742,1006,0,0
2024-05-01,P001,W002,1429,920,900,1449,814,0,0
2024-05-01,P001,W003,875,705,938,642,838,0,0
2024-05-01,P001,W004,1289,663,1597,355,913,1,0
2024-05-01,P001,W005,937,453,595,795,885,0,0
2024-05-01,P002,W001,1324,674,1349,649,869,0,0
2024-05-01,P002,W002,1230,701,1162,769,861,0,0
2024-05-01,P002,W003,1005,770,1276,499,1027,1,0
2024-05-01,P002,W004,618,807,592,833,799,0,0
2024-05-01,P002,W005,1594,380,725,1249,861,0,0
2024-05-01,P003,W001,1301,369,628,1042,748,0,0
2024-05-01,P003,W002,1097,857,1437,517,715,0,0
2024-05-01,P003,W003,1317,861,873,1305,782,0,0
2024-05-01,P003,W004,1263,362,585,1040,725,0,0
2024-05-01,P003,W005,1085,464,922,627,834,0,0
2024-05-01,P004,W001,703,429,477,655,818,0,0
2024-05-01,P004,W002,946,436,751,631,851,0,0
2024-05-01,P004,W003,883,600,1183,300,880,1,0
2024-05-01,P004,W004,606,523,698,431,770,0,0
2024-05-01,P004,W005,1361,628,1561,428,920,1,0
2024-05-01,P005,W001,1060,1135,1753,442,970,1,0
2024-05-01,P005,W002,1323,1176,1646,853,1086,0,0
2024-05-01,P005,W003,1309,709,1251,767,766,0,0
2024-05-01,P005,W004,1583,661,1049,1195,994,0,0
2024-05-01,P005,W005,1183,338,1207,314,883,1,0
2024-05-01,P006,W001,641,311,608,344,849,1,0
2024-05-01,P006,W002,780,966,1214,532,937,0,0
2024-05-01,P006,W003,1270,833,1039,1064,733,0,0
2024-05-01,P006,W004,1368,363,765,966,886,0,0
2024-05-01,P006,W005,1574,786,978,1382,1035,0,0
2024-05-01,P007,W001,1033,328,1094,267,911,1,0
2024-05-01,P007,W002,1074,691,1313,452,880,1,0
2024-05-01,P007,W003,813,1096,671,1238,1073,0,0
2024-05-01,P007,W004,1760,1023,2037,746,969,0,0
2024-05-01,P007,W005,729,945,1073,601,948,0,0
2024-05-01,P008,W001,1684,1134,2094,724,1060,0,0
2024-05-01,P008,W002,1401,517,762,1156,759,0,0
2024-05-01,P008,W003,1193,740,1255,678,732,0,0
2024-05-01,P008,W004,1361,1029,1657,733,932,0,0
2024-05-01,P008,W005,1432,867,1586,713,847,0,0
2024-05-01,P009,W001,792,244,552,484,862,0,0
2024-05-01,P009,W002,831,868,1075,624,866,0,0
2024-05-01,P009,W003,1255,833,1013,1075,1118,0,0
2024-05-01,P009,W004,1164,559,1148,575,1004,0,0
2024-05-01,P009,W005,738,338,701,375,716,1,0
2024-05-01,P010,W001,1495,665,1291,869,816,0,0
2024-05-01,P010,W002,1208,881,791,1298,802,0,0
2024-05-01,P010,W003,1431,461,1505,387,1072,1,0
2024-05-01,P010,W004,722,183,722,183,697,1,0
2024-05-01,P010,W005,1497,457,852,1102,945,0,0
2024-05-01,P011,W001,979,799,1094,684,699,0,0
2024-05-01,P011,W002,751,517,446,822,1031,0,0
2024-05-01,P011,W003,1029,297,850,476,1092,1,0
2024-05-01,P011,W004,721,689,649,761,885,0,0
2024-05-01,P011,W005,1255,938,900,1293,822,0,0
2024-05-01,P012,W001,1353,917,1316,954,1066,0,0
2024-05-01,P012,W002,841,523,757,607,834,0,0
2024-05-01,P012,W003,1110,405,758,757,874,0,0
2024-05-01,P012,W004,765,642,556,851,925,0,0
2024-05-01,P012,W005,1287,379,1281,385,1084,1,0
2024-05-01,P013,W001,377,386,534,229,393,0,8
2024-05-01,P013,W002,335,168,192,311,441,0,25
2024-05-01,P013,W003,386,407,514,279,384,0,0
2024-05-01,P013,W004,551,461,610,402,435,0,0
2024-05-01,P013,W005,699,588,941,346,536,0,0
2024-05-01,P014,W001,678,302,725,255,385,0,0
2024-05-01,P014,W002,355,320,271,404,473,0,0
2024-05-01,P014,W003,455,303,467,291,370,0,0
2024-05-01,P014,W004,612,135,362,385,408,0,37
2024-05-01,P014,W005,652,152,348,456,357,0,0
2024-05-01,P015,W001,856,464,663,657,496,0,6
2024-05-01,P015,W002,399,249,493,155,399,1,0
2024-05-01,P015,W003,382,161,388,155,402,1,0
2024-05-01,P015,W004,349,168,348,169,431,1,0
2024-05-01,P015,W005,723,342,447,618,496,0,0
2024-05-01,P016,W001,650,400,524,526,552,0,0
2024-05-01,P016,W002,505,385,696,194,348,0,0
2024-05-01,P016,W003,523,124,504,143,409,1,13
2024-05-01,P016,W004,276,312,454,134,386,1,0
2024-05-01,P016,W005,720,221,652,289,385,0,0
2024-05-01,P017,W001,1003,601,775,829,552,0,0
2024-05-01,P017,W002,548,333,436,445,430,0,0
2024-05-01,P017,W003,359,347,458,248,343,0,0
2024-05-01,P017,W004,836,291,812,315,497,0,0
2024-05-01,P017,W005,746,223,713,256,430,0,10
2024-05-01,P018,W001,403,156,277,282,429,0,32
2024-05-01,P018,W002,852,374,491,735,507,0,0
2024-05-01,P018,W003,658,498,599,557,560,0,0
2024-05-01,P018,W004,583,234,444,373,418,0,41
2024-05-01,P018,W005,980,254,558,676,544,0,0
2024-05-01,P019,W001,514,232,356,390,372,0,0
2024-05-01,P019,W002,261,147,328,80,368,1,1
2024-05-01,P019,W003,446,445,577,314,397,0,0
2024-05-01,P019,W004,561,178,396,343,382,0,6
2024-05-01,P019,W005,448,167,268,347,369,0,0
2024-05-01,P020,W001,275,347,263,359,347,0,0
2024-05-01,P020,W002,265,365,327,303,369,0,0
2024-05-01,P020,W003,763,175,395,543,407,0,0
2024-05-01,P020,W004,337,499,554,282,420,0,0
2024-05-01,P020,W005,826,362,430,758,465,0,0
2024-05-01,P021,W001,734,498,545,687,489,0,48
2024-05-01,P021,W002,437,549,481,505,458,0,0
2024-05-01,P021,W003,637,131,621,147,440,1,0
2024-05-01,P021,W004,479,480,505,454,407,0,0
2024-05-01,P021,W005,563,416,344,635,463,0,0
2024-05-01,P022,W001,527,353,373,507,554,0,0
2024-05-01,P022,W002,639,534,702,471,567,0,0
2024-05-01,P022,W003,437,475,502,410,477,0,0
2024-05-01,P022,W004,888,327,748,467,538,0,0
2024-05-01,P022,W005,582,682,527,737,611,0,0
2024-05-01,P023,W001,848,361,782,427,506,0,0
2024-05-01,P023,W002,794,301,661,434,469,0,0
2024-05-01,P023,W003,895,403,487,811,576,0,0
2024-05-01,P023,W004,715,245,639,321,567,0,0
2024-05-01,P023,W005,662,488,931,219,452,1,0
2024-05-01,P024,W001,411,291,554,148,498,1,0
2024-05-01,P024,W002,735,288,620,403,467,0,0
2024-05-01,P024,W003,1123,403,894,632,644,0,0
2024-05-01,P024,W004,856,510,924,442,532,0,0
2024-05-01,P024,W005,1168,532,730,970,638,0,0
2024-05-01,P025,W001,914,761,1286,389,642,0,0
2024-05-01,P025,W002,888,589,968,509,586,0,0
2024-05-01,P025,W003,708,465,646,527,626,0,0
2024-05-01,P025,W004,687,190,581,296,573,1,0
2024-05-01,P025,W005,791,541,608,724,460,0,0
