OrderID,OrderDate,RequiredDate,ShipDate,ProductID,CustomerID,Channel,SupplierID,WarehouseID,OrderQty,UnitPrice,DiscountPct,Revenue,UnitCost,COGS,GrossProfit,OTIF_Flag,LateDays,StockoutFlag,ReturnQty,WasteQty,QualityIssueFlag,PromoFlag
O00168,2024-06-17,2024-06-24,2024-06-24,P029,C045,Distributor,S004,W005,171,2.79,0.02,467.55,1.46,249.66,217.89,1,0,0,0,0,0,0
O00169,2025-03-15,2025-03-20,2025-03-20,P021,C018,HoReCa,S001,W001,173,3.11,0.03,521.89,1.97,340.81,181.08,1,0,0,0,0,0,0
O00170,2025-06-14,2025-06-16,2025-06-16,P039,C051,E-commerce,S006,W005,97,1.67,0.02,158.75,0.89,86.33,72.42,1,0,0,0,0,0,0
O00171,2024-01-13,2024-01-25,2024-01-25,P024,C041,Distributor,S008,W001,22,2.64,0.03,56.34,1.6,35.2,21.14,1,0,0,0,0,0,0
O00172,2024-03-02,2024-03-14,2024-03-14,P026,C065,HoReCa,S008,W005,118,2.65,0.04,300.19,1.83,215.94,84.25,1,0,0,0,0,0,0
O00173,2024-07-27,2024-08-06,2024-08-06,P010,C051,E-commerce,S007,W005,103,1.85,0.1,171.5,1.01,104.03,67.47,1,0,0,0,0,0,1
O00174,2025-11-04,2025-11-16,2025-11-16,P012,C016,Retail,S008,W005,6,1.97,0.13,10.28,1.3,7.8,2.48,1,0,0,0,0,0,1
O00175,2024-05-09,2024-05-14,2024-05-14,P018,C016,Distributor,S001,W005,21,3.22,0.04,64.92,2.09,43.89,21.03,1,0,0,0,0,0,0
O00176,2024-06-19,2024-06-26,2024-06-26,P024,C021,Distributor,S004,W002,73,2.64,0.04,185.01,1.6,116.8,68.21,1,0,0,0,0,0,0
O00177,2025-01-27,2025-02-08,2025-02-08,P010,C023,Distributor,S008,W001,56,1.85,0.02,101.53,1.01,56.56,44.97,1,0,0,0,0,0,0
O00178,2025-05-29,2025-06-10,2025-06-10,P004,C023,Distributor,S008,W001,30,1.6,0.02,47.04,1.02,30.6,16.44,1,0,0,0,0,0,0
O00179,2025-04-12,2025-04-22,2025-04-22,P001,C048,HoReCa,S007,W001,114,2.04,0.04,223.26,1.07,121.98,101.28,1,0,0,0,0,0,0
O00180,2024-09-08,2024-09-13,2024-09-13,P010,C001,Retail,S001,W004,96,1.85,0.06,166.94,1.01,96.96,69.98,1,0,0,3,0,0,0
O00181,2024-04-16,2024-04-21,2024-04-21,P014,C068,HoReCa,S001,W004,304,1.95,0.02,580.94,1.12,340.48,240.46,1,0,0,0,0,0,0
O00182,2025-04-14,2025-04-26,2025-04-26,P006,C075,Retail,S008,W001,204,1.65,0.04,323.14,1.14,232.56,90.58,1,0,1,0,0,0,0
O00183,2024-11-18,2024-11-30,2024-11-30,P026,C042,Retail,S008,W005,221,2.65,0.06,550.51,1.83,404.43,146.08,1,0,0,0,0,0,0
O00184,2024-07-31,2024-08-12,2024-08-12,P029,C040,Distributor,S008,W002,72,2.79,0.12,176.77,1.46,105.12,71.65,1,0,0,0,0,0,1
O00185,2024-05-31,2024-06-10,2024-06-10,P006,C032,HoReCa,S007,W002,29,1.65,0.02,46.89,1.14,33.06,13.83,1,0,0,0,0,0,0
O00186,2024-04-14,2024-04-19,2024-04-19,P009,C016,Distributor,S001,W005,15,2.27,0.02,33.37,1.45,21.75,11.62,1,0,0,0,0,0,0
O00187,2025-08-23,2025-08-29,2025-08-29,P017,C010,Retail,S003,W004,47,2.57,0.05,114.75,1.46,68.62,46.13,1,0,0,0,0,0,0
O00188,2025-02-08,2025-02-17,2025-02-17,P032,C055,Retail,S002,W001,40,4.97,0.05,188.86,3.3,132,56.86,1,0,0,0,0,0,0
O00189,2025-05-25,2025-06-01,2025-06-01,P027,C071,Retail,S004,W002,98,2.7,0.06,248.72,1.63,159.74,88.98,1,0,0,0,0,0,0
O00190,2025-12-31,2026-01-12,2026-01-13,P023,C062,Distributor,S008,W004,35,2,0.02,68.6,1.14,39.9,28.7,0,1,1,0,0,0,0
O00191,2025-04-28,2025-05-09,2025-05-17,P034,C046,Distributor,S005,W003,48,4.76,0.04,219.34,3.05,146.4,72.94,0,8,0,0,0,0,0
O00192,2024-06-26,2024-07-08,2024-07-08,P012,C041,Retail,S008,W003,77,1.97,0.05,144.11,1.3,100.1,44.01,1,0,0,0,0,0,0
O00193,2025-05-19,2025-05-28,2025-05-31,P035,C040,Retail,S002,W001,95,3.56,0.13,294.23,2.53,240.35,53.88,0,3,0,0,0,0,1
O00194,2024-11-27,2024-12-09,2024-12-09,P004,C003,E-commerce,S008,W001,39,1.6,0.02,61.15,1.02,39.78,21.37,1,0,0,0,0,0,0
O00195,2025-02-09,2025-02-11,2025-02-11,P038,C039,Distributor,S006,W002,165,1.43,0.03,228.87,0.91,150.15,78.72,1,0,0,0,0,0,0
O00196,2024-12-31,2025-01-05,2025-01-05,P015,C076,Retail,S001,W001,38,2.03,0.04,74.05,1.2,45.6,28.45,1,0,1,0,0,0,0
O00197,2025-08-04,2025-08-09,2025-08-09,P003,C041,HoReCa,S001,W003,79,1.44,0.11,101.25,0.87,68.73,32.52,1,0,0,0,0,0,1
O00198,2025-10-16,2025-10-28,2025-10-28,P022,C058,Retail,S008,W005,218,2.52,0.05,521.89,1.51,329.18,192.71,1,0,0,5,0,0,0
O00199,2025-02-27,2025-03-10,2025-03-10,P032,C045,Distributor,S005,W005,210,4.97,0.02,1022.83,3.3,693,329.83,1,0,0,0,0,0,0
O00200,2024-03-16,2024-03-23,2024-03-23,P022,C022,E-commerce,S004,W002,90,2.52,0.02,222.26,1.51,135.9,86.36,1,0,0,0,0,0,0
O00201,2025-10-31,2025-11-05,2025-11-05,P011,C078,Retail,S001,W004,16,1.67,0.06,25.12,1.08,17.28,7.84,1,0,0,0,0,0,0
O00202,2024-02-20,2024-02-27,2024-02-27,P026,C074,Retail,S004,W005,262,2.65,0.12,610.98,1.83,479.46,131.52,1,0,0,0,0,0,1
O00203,2024-06-23,2024-06-25,2024-06-25,P041,C011,Retail,S006,W002,21,1.71,0.04,34.47,1.1,23.1,11.37,1,0,0,0,0,0,0
O00204,2024-02-15,2024-02-20,2024-02-20,P017,C057,Retail,S001,W002,42,2.57,0.04,103.62,1.46,61.32,42.3,1,0,0,0,0,0,0
O00205,2025-02-27,2025-03-01,2025-03-01,P038,C008,Distributor,S006,W005,92,1.43,0.02,128.93,0.91,83.72,45.21,1,0,0,0,0,0,0
O00206,2025-06-13,2025-06-15,2025-06-15,P037,C080,Distributor,S006,W001,6,2.04,0.02,12,1.4,8.4,3.6,1,0,0,0,0,0,0
O00207,2025-03-21,2025-03-26,2025-03-26,P013,C019,Retail,S001,W003,125,2.91,0.06,341.92,2.09,261.25,80.67,1,0,0,0,0,0,0
O00208,2025-12-18,2025-12-20,2025-12-20,P040,C054,Retail,S006,W005,45,1.32,0.06,55.84,0.86,38.7,17.14,1,0,0,0,0,0,0
O00209,2024-10-19,2024-10-28,2024-10-28,P035,C045,Retail,S002,W005,67,3.56,0.13,207.51,2.53,169.51,38,1,0,0,0,0,0,1
O00210,2024-12-05,2024-12-10,2024-12-10,P016,C007,Distributor,S001,W005,145,3.15,0.11,406.51,2.05,297.25,109.26,1,0,0,0,0,0,1
O00211,2024-08-21,2024-08-31,2024-08-31,P009,C057,E-commerce,S007,W002,51,2.27,0.03,112.3,1.45,73.95,38.35,1,0,0,0,0,0,0
O00212,2024-06-11,2024-06-16,2024-06-16,P005,C065,E-commerce,S001,W005,219,2.05,0.02,439.97,1.29,282.51,157.46,1,0,0,0,0,0,0
O00213,2025-01-04,2025-01-09,2025-01-09,P013,C036,HoReCa,S001,W002,121,2.91,0.11,313.38,2.09,252.89,60.49,1,0,0,0,0,0,1
O00214,2024-12-18,2024-12-28,2024-12-28,P011,C034,Retail,S007,W004,119,1.67,0.14,170.91,1.08,128.52,42.39,1,0,0,0,0,0,1
O00215,2025-10-29,2025-11-05,2025-11-05,P027,C066,HoReCa,S004,W005,160,2.7,0.02,423.36,1.63,260.8,162.56,1,0,0,0,0,0,0
O00216,2025-03-09,2025-03-21,2025-03-21,P025,C045,Retail,S008,W005,162,1.94,0.06,295.42,1.4,226.8,68.62,1,0,0,0,0,0,0
O00217,2025-01-18,2025-01-27,2025-01-27,P036,C078,E-commerce,S002,W004,30,4.66,0.03,135.61,2.88,86.4,49.21,1,0,0,0,0,0,0
O00218,2024-06-02,2024-06-11,2024-06-11,P034,C031,E-commerce,S002,W001,179,4.76,0.04,817.96,3.05,545.95,272.01,1,0,0,0,0,0,0
O00219,2025-08-20,2025-08-22,2025-08-22,P037,C044,E-commerce,S006,W003,100,2.04,0.03,197.88,1.4,140,57.88,1,0,0,0,0,0,0
O00220,2024-04-09,2024-04-18,2024-04-18,P031,C017,E-commerce,S002,W003,93,3.43,0.02,312.61,2.08,193.44,119.17,1,0,0,0,0,0,0
O00221,2024-11-10,2024-11-22,2024-11-22,P027,C043,HoReCa,S008,W002,183,2.7,0.12,434.81,1.63,298.29,136.52,1,0,0,8,0,0,1
O00222,2025-01-25,2025-02-05,2025-02-05,P034,C007,Distributor,S005,W005,195,4.76,0.04,891.07,3.05,594.75,296.32,1,0,0,0,0,0,0
O00223,2024-03-23,2024-04-03,2024-04-03,P032,C043,Retail,S005,W003,239,4.97,0.04,1140.32,3.3,788.7,351.62,1,0,0,0,0,0,0
O00224,2025-03-20,2025-03-22,2025-03-22,P041,C055,Retail,S006,W002,74,1.71,0.06,118.95,1.1,81.4,37.55,1,0,1,0,0,0,0
O00225,2025-11-23,2025-12-05,2025-12-07,P001,C032,Distributor,S008,W001,31,2.04,0.03,61.34,1.07,33.17,28.17,0,2,0,0,0,0,0
O00226,2024-12-11,2024-12-23,2024-12-23,P028,C018,Retail,S008,W002,260,2.44,0.13,551.93,1.5,390,161.93,1,0,0,0,0,0,1
O00227,2024-05-06,2024-05-18,2024-05-18,P024,C005,E-commerce,S008,W002,89,2.64,0.1,211.46,1.6,142.4,69.06,1,0,1,0,0,0,1
O00228,2025-07-14,2025-07-20,2025-07-20,P017,C061,E-commerce,S003,W004,112,2.57,0.03,279.2,1.46,163.52,115.68,1,0,0,0,0,0,0
O00229,2025-03-04,2025-03-14,2025-03-14,P007,C066,Retail,S007,W005,166,2.1,0.05,331.17,1.23,204.18,126.99,1,0,0,0,0,0,0
O00230,2025-07-15,2025-07-24,2025-07-24,P032,C027,Retail,S002,W003,38,4.97,0.14,162.42,3.3,125.4,37.02,1,0,0,0,0,0,1
O00231,2024-03-17,2024-03-27,2024-03-27,P007,C033,Distributor,S007,W005,122,2.1,0.02,251.08,1.23,150.06,101.02,1,0,0,0,0,0,0
O00232,2024-04-28,2024-05-03,2024-05-03,P007,C006,E-commerce,S001,W004,195,2.1,0.03,397.21,1.23,239.85,157.36,1,0,0,0,0,0,0
O00233,2024-12-16,2024-12-26,2024-12-26,P012,C015,Distributor,S007,W005,132,1.97,0.04,249.64,1.3,171.6,78.04,1,0,0,0,0,0,0
O00234,2024-06-12,2024-06-24,2024-06-24,P007,C076,E-commerce,S008,W002,154,2.1,0.11,287.83,1.23,189.42,98.41,1,0,0,0,0,0,1
O00235,2024-05-13,2024-05-22,2024-05-22,P031,C063,HoReCa,S002,W001,209,3.43,0.12,630.85,2.08,434.72,196.13,1,0,0,0,0,0,1
O00236,2024-12-12,2024-12-21,2024-12-21,P034,C080,E-commerce,S002,W001,54,4.76,0.03,249.33,3.05,164.7,84.63,1,0,0,0,0,0,0
O00237,2025-09-19,2025-09-24,2025-09-24,P004,C002,HoReCa,S001,W003,79,1.6,0.03,122.61,1.02,80.58,42.03,1,0,0,0,0,0,0
O00238,2025-01-22,2025-02-03,2025-02-03,P026,C031,HoReCa,S008,W001,187,2.65,0.02,485.64,1.83,342.21,143.43,1,0,0,0,0,0,0
O00239,2024-04-15,2024-04-22,2024-04-22,P026,C053,Distributor,S004,W001,81,2.65,0.04,206.06,1.83,148.23,57.83,1,0,0,0,0,0,0
O00240,2024-08-16,2024-08-28,2024-08-28,P030,C043,E-commerce,S008,W003,11,2.82,0.02,30.4,1.89,20.79,9.61,1,0,0,0,0,0,0
O00241,2024-10-25,2024-11-05,2024-11-05,P036,C067,Retail,S005,W002,153,4.66,0.06,670.2,2.88,440.64,229.56,1,0,0,0,0,0,0
O00242,2024-08-08,2024-08-20,2024-08-20,P030,C025,Retail,S008,W003,163,2.82,0.06,432.08,1.89,308.07,124.01,1,0,0,0,0,0,0
O00243,2024-05-17,2024-05-26,2024-05-26,P032,C001,Distributor,S002,W004,36,4.97,0.02,175.34,3.3,118.8,56.54,1,0,0,0,0,0,0
O00244,2025-09-12,2025-09-17,2025-09-17,P021,C065,Distributor,S001,W005,145,3.11,0.02,441.93,1.97,285.65,156.28,1,0,0,0,0,0,0
O00245,2025-02-26,2025-02-28,2025-02-28,P039,C066,E-commerce,S006,W005,207,1.67,0.04,331.86,0.89,184.23,147.63,1,0,0,0,0,0,0
O00246,2024-07-01,2024-07-12,2024-07-12,P033,C070,E-commerce,S005,W005,110,4.43,0.04,467.81,2.4,264,203.81,1,0,0,0,0,0,0
O00247,2024-10-19,2024-10-26,2024-10-26,P028,C002,Retail,S004,W003,186,2.44,0.04,435.69,1.5,279,156.69,1,0,0,0,0,0,0
O00248,2024-07-27,2024-08-05,2024-08-05,P035,C005,Retail,S002,W002,200,3.56,0.06,669.28,2.53,506,163.28,1,0,0,0,0,0,0
O00249,2025-12-13,2025-12-18,2025-12-18,P019,C007,Retail,S001,W005,158,2.27,0.04,344.31,1.53,241.74,102.57,1,0,0,0,0,0,0
O00250,2025-10-10,2025-10-12,2025-10-12,P042,C076,E-commerce,S006,W003,28,1.93,0.03,52.42,1.27,35.56,16.86,1,0,0,0,0,0,0
O00251,2024-05-02,2024-05-14,2024-05-14,P025,C006,HoReCa,S008,W004,186,1.94,0.03,350.01,1.4,260.4,89.61,1,0,0,8,0,0,0
O00252,2025-10-02,2025-10-04,2025-10-04,P040,C039,Retail,S006,W002,235,1.32,0.06,291.59,0.86,202.1,89.49,1,0,0,0,0,0,0
O00253,2025-07-03,2025-07-10,2025-07-10,P026,C012,Distributor,S004,W002,114,2.65,0.12,265.85,1.83,208.62,57.23,1,0,0,0,0,1,1
O00254,2025-11-15,2025-11-22,2025-11-22,P023,C058,Distributor,S004,W005,160,2,0.03,310.4,1.14,182.4,128,1,0,0,0,0,0,0
O00255,2024-01-26,2024-02-04,2024-02-04,P034,C048,HoReCa,S002,W003,158,4.76,0.02,737.04,3.05,481.9,255.14,1,0,0,0,0,1,0
O00256,2024-03-08,2024-03-14,2024-03-14,P014,C028,Retail,S003,W005,211,1.95,0.06,386.76,1.12,236.32,150.44,1,0,0,0,0,0,0
O00257,2025-04-15,2025-04-22,2025-04-22,P022,C005,Retail,S004,W001,157,2.52,0.04,379.81,1.51,237.07,142.74,1,0,0,0,0,0,0
O00258,2025-02-02,2025-02-14,2025-02-14,P008,C069,E-commerce,S008,W001,34,2.17,0.12,64.93,1.17,39.78,25.15,1,0,0,1,0,0,1
O00259,2024-11-04,2024-11-06,2024-11-06,P039,C057,Distributor,S006,W002,40,1.67,0.04,64.13,0.89,35.6,28.53,1,0,0,0,0,0,0
O00260,2025-11-24,2025-11-26,2025-11-26,P042,C002,Retail,S006,W003,145,1.93,0.14,240.67,1.27,184.15,56.52,1,0,0,0,0,0,1
O00261,2024-12-18,2024-12-24,2024-12-24,P014,C053,Retail,S003,W003,73,1.95,0.04,136.66,1.12,81.76,54.9,1,0,0,0,0,0,0
O00262,2025-07-16,2025-07-28,2025-07-28,P030,C071,E-commerce,S008,W001,236,2.82,0.1,598.97,1.89,446.04,152.93,1,0,0,0,0,0,1
O00263,2024-04-12,2024-04-18,2024-04-18,P019,C080,Retail,S003,W001,16,2.27,0.06,34.14,1.53,24.48,9.66,1,0,0,0,0,0,0
O00264,2024-11-16,2024-11-21,2024-11-21,P016,C029,Retail,S001,W003,200,3.15,0.06,592.2,2.05,410,182.2,1,0,0,0,0,0,0
O00265,2025-07-18,2025-07-28,2025-07-28,P007,C078,Distributor,S007,W004,76,2.1,0.12,140.45,1.23,93.48,46.97,1,0,1,0,0,0,1
O00266,2025-02-18,2025-02-20,2025-02-20,P038,C005,HoReCa,S006,W003,189,1.43,0.03,262.16,0.91,171.99,90.17,1,0,0,0,0,0,0
O00267,2024-10-24,2024-11-05,2024-11-05,P009,C060,Retail,S008,W003,166,2.27,0.06,354.21,1.45,240.7,113.51,1,0,0,0,0,0,0
O00268,2025-08-02,2025-08-07,2025-08-07,P010,C062,Retail,S001,W004,39,1.85,0.13,62.77,1.01,39.39,23.38,1,0,0,0,0,0,1
O00269,2025-04-10,2025-04-15,2025-04-15,P003,C006,E-commerce,S001,W004,41,1.44,0.03,57.27,0.87,35.67,21.6,1,0,0,0,0,0,0
O00270,2024-03-20,2024-03-31,2024-03-31,P034,C033,HoReCa,S005,W005,126,4.76,0.03,581.77,3.05,384.3,197.47,1,0,0,0,0,0,0
O00271,2024-06-18,2024-06-24,2024-06-24,P015,C010,Retail,S003,W004,103,2.03,0.06,196.54,1.2,123.6,72.94,1,0,0,0,0,0,0
O00272,2024-08-03,2024-08-05,2024-08-05,P038,C053,Retail,S006,W001,92,1.43,0.04,126.3,0.91,83.72,42.58,1,0,0,0,0,0,0
O00273,2024-07-03,2024-07-14,2024-07-14,P034,C052,Distributor,S005,W003,125,4.76,0.02,583.1,3.05,381.25,201.85,1,0,0,0,0,0,0
O00274,2025-09-07,2025-09-19,2025-09-19,P010,C075,E-commerce,S008,W001,43,1.85,0.04,76.37,1.01,43.43,32.94,1,0,0,0,0,0,0
O00275,2024-05-15,2024-05-27,2024-05-30,P007,C003,Distributor,S008,W001,20,2.1,0.02,41.16,1.23,24.6,16.56,0,3,0,0,0,0,0
O00276,2024-04-05,2024-04-16,2024-04-16,P031,C017,Distributor,S005,W003,137,3.43,0.04,451.11,2.08,284.96,166.15,1,0,0,0,0,0,0
O00277,2025-05-08,2025-05-20,2025-05-20,P025,C045,Retail,S008,W005,101,1.94,0.05,186.14,1.4,141.4,44.74,1,0,0,0,0,0,0
O00278,2024-01-08,2024-01-10,2024-01-10,P037,C067,E-commerce,S006,W001,144,2.04,0.03,284.95,1.4,201.6,83.35,1,0,0,0,0,0,0
O00279,2025-07-02,2025-07-14,2025-07-14,P028,C073,Distributor,S008,W004,26,2.44,0.02,62.17,1.5,39,23.17,1,0,0,0,0,0,0
O00280,2025-12-23,2025-12-30,2025-12-30,P026,C018,E-commerce,S004,W003,258,2.65,0.02,670.03,1.83,472.14,197.89,1,0,0,0,0,0,0
O00281,2025-12-01,2025-12-13,2025-12-13,P004,C021,Retail,S008,W002,76,1.6,0.04,116.74,1.02,77.52,39.22,1,0,0,0,0,0,0
O00282,2025-02-14,2025-02-16,2025-02-16,P040,C037,Distributor,S006,W003,155,1.32,0.04,196.42,0.86,133.3,63.12,1,0,1,0,0,0,0
O00283,2024-07-18,2024-07-30,2024-07-30,P003,C066,Retail,S008,W005,309,1.44,0.12,391.56,0.87,268.83,122.73,1,0,0,0,0,0,1
O00284,2024-01-16,2024-01-26,2024-01-26,P005,C012,E-commerce,S007,W003,147,2.05,0.04,289.3,1.29,189.63,99.67,1,0,0,0,0,0,0
O00285,2025-02-17,2025-02-19,2025-02-19,P037,C023,HoReCa,S006,W002,42,2.04,0.04,82.25,1.4,58.8,23.45,1,0,0,0,0,0,0
O00286,2025-01-21,2025-01-23,2025-01-23,P037,C032,E-commerce,S006,W002,33,2.04,0.02,65.97,1.4,46.2,19.77,1,0,0,0,0,0,0
O00287,2025-12-19,2025-12-24,2025-12-24,P015,C041,HoReCa,S001,W002,57,2.03,0.02,113.4,1.2,68.4,45,1,0,0,0,0,0,0
O00288,2024-11-17,2024-11-24,2024-11-24,P023,C028,Distributor,S004,W005,188,2,0.02,368.48,1.14,214.32,154.16,1,0,0,0,0,0,0
O00289,2024-07-26,2024-08-01,2024-08-01,P016,C080,E-commerce,S003,W002,46,3.15,0.03,140.55,2.05,94.3,46.25,1,0,0,0,4,0,0
O00290,2025-05-19,2025-05-21,2025-05-23,P037,C063,Retail,S006,W001,153,2.04,0.04,299.64,1.4,214.2,85.44,0,2,0,0,0,0,0
O00291,2025-12-03,2025-12-15,2025-12-15,P012,C059,HoReCa,S008,W001,169,1.97,0.02,326.27,1.3,219.7,106.57,1,0,0,0,0,0,0
O00292,2025-04-27,2025-04-29,2025-04-29,P040,C024,Retail,S006,W005,35,1.32,0.05,43.89,0.86,30.1,13.79,1,0,0,0,0,0,0
O00293,2025-12-03,2025-12-08,2025-12-08,P015,C013,Distributor,S001,W003,42,2.03,0.04,81.85,1.2,50.4,31.45,1,0,0,0,0,0,0
O00294,2025-10-07,2025-10-16,2025-10-16,P034,C069,E-commerce,S002,W003,48,4.76,0.04,219.34,3.05,146.4,72.94,1,0,0,0,0,0,0
O00295,2024-09-17,2024-09-26,2024-09-26,P031,C013,Retail,S002,W002,96,3.43,0.05,312.82,2.08,199.68,113.14,1,0,0,0,0,0,0
O00296,2025-10-26,2025-11-04,2025-11-04,P035,C023,Retail,S002,W002,88,3.56,0.06,294.48,2.53,222.64,71.84,1,0,0,0,0,0,0
O00297,2024-06-20,2024-06-22,2024-06-22,P041,C044,Distributor,S006,W002,167,1.71,0.03,277,1.1,183.7,93.3,1,0,0,0,0,0,0
O00298,2025-01-06,2025-01-08,2025-01-08,P038,C058,Retail,S006,W005,189,1.43,0.14,232.43,0.91,171.99,60.44,1,0,0,0,0,0,1
O00299,2025-02-10,2025-02-20,2025-02-20,P007,C013,HoReCa,S007,W001,190,2.1,0.02,391.02,1.23,233.7,157.32,1,0,0,0,0,0,0
O00300,2024-08-22,2024-08-28,2024-08-28,P016,C037,Retail,S003,W002,184,3.15,0.04,556.42,2.05,377.2,179.22,1,0,0,0,0,0,0
O00301,2024-10-05,2024-10-16,2024-10-16,P036,C057,HoReCa,S005,W001,13,4.66,0.03,58.76,2.88,37.44,21.32,1,0,0,0,0,0,0
O00302,2024-04-01,2024-04-13,2024-04-13,P029,C040,Retail,S008,W002,75,2.79,0.04,200.88,1.46,109.5,91.38,1,0,0,0,0,0,0
O00303,2025-12-05,2025-12-16,2025-12-16,P032,C062,E-commerce,S005,W004,33,4.97,0.04,157.45,3.3,108.9,48.55,1,0,0,0,0,0,0
O00304,2025-10-23,2025-11-04,2025-11-04,P025,C049,Retail,S008,W001,71,1.94,0.06,129.48,1.4,99.4,30.08,1,0,0,0,0,0,0
O00305,2025-06-28,2025-07-04,2025-07-04,P018,C053,Retail,S003,W001,70,3.22,0.05,214.13,2.09,146.3,67.83,1,0,0,0,0,0,0
O00306,2024-01-23,2024-02-02,2024-02-02,P012,C014,Retail,S007,W005,211,1.97,0.04,399.04,1.3,274.3,124.74,1,0,0,0,0,0,0
O00307,2025-05-25,2025-06-01,2025-06-01,P024,C060,Retail,S004,W003,261,2.64,0.13,599.46,1.6,417.6,181.86,1,0,0,0,0,0,1
O00308,2024-01-13,2024-01-23,2024-01-23,P008,C032,Retail,S007,W002,7,2.17,0.04,14.58,1.17,8.19,6.39,1,0,0,0,0,0,0
O00309,2025-11-28,2025-12-04,2025-12-04,P020,C042,E-commerce,S003,W005,113,1.85,0.03,202.78,1.08,122.04,80.74,1,0,0,0,0,0,0
O00310,2025-10-10,2025-10-17,2025-10-17,P028,C042,E-commerce,S004,W005,131,2.44,0.03,310.05,1.5,196.5,113.55,1,0,1,5,0,0,0
O00311,2025-01-15,2025-01-25,2025-01-25,P006,C032,Retail,S007,W001,12,1.65,0.06,18.61,1.14,13.68,4.93,1,0,0,0,0,0,0
O00312,2024-11-20,2024-12-01,2024-12-04,P036,C045,Retail,S005,W005,57,4.66,0.06,249.68,2.88,164.16,85.52,0,3,0,0,0,0,0
O00313,2024-07-13,2024-07-15,2024-07-15,P037,C045,Retail,S006,W005,195,2.04,0.04,381.89,1.4,273,108.89,1,0,0,0,0,0,0
O00314,2025-10-15,2025-10-26,2025-10-26,P033,C049,Distributor,S005,W003,38,4.43,0.03,163.29,2.4,91.2,72.09,1,0,0,0,0,0,0
O00315,2025-01-31,2025-02-06,2025-02-06,P013,C068,HoReCa,S003,W004,106,2.91,0.04,296.12,2.09,221.54,74.58,1,0,0,0,0,1,0
O00316,2024-04-19,2024-04-30,2024-04-30,P032,C025,HoReCa,S005,W001,206,4.97,0.04,982.87,3.3,679.8,303.07,1,0,0,0,0,0,0
O00317,2024-03-13,2024-03-23,2024-03-23,P001,C027,Distributor,S007,W003,40,2.04,0.03,79.15,1.07,42.8,36.35,1,0,0,0,0,0,0
O00318,2025-09-23,2025-09-29,2025-09-29,P018,C068,Distributor,S003,W004,88,3.22,0.1,255.02,2.09,183.92,71.1,1,0,0,0,0,0,1
O00319,2025-06-22,2025-06-27,2025-06-27,P016,C073,E-commerce,S001,W004,44,3.15,0.04,133.06,2.05,90.2,42.86,1,0,0,0,0,0,0
O00320,2024-12-11,2024-12-21,2024-12-21,P011,C069,Distributor,S007,W003,33,1.67,0.03,53.46,1.08,35.64,17.82,1,0,0,0,0,0,0
O00321,2024-09-03,2024-09-05,2024-09-05,P037,C049,Retail,S006,W003,12,2.04,0.12,21.54,1.4,16.8,4.74,1,0,0,0,0,0,1
O00322,2024-11-03,2024-11-09,2024-11-09,P015,C028,E-commerce,S003,W005,178,2.03,0.03,350.5,1.2,213.6,136.9,1,0,0,0,0,0,0
O00323,2025-04-16,2025-04-28,2025-04-28,P023,C020,Retail,S008,W001,131,2,0.04,251.52,1.14,149.34,102.18,1,0,0,0,0,0,0
O00324,2025-05-09,2025-05-21,2025-05-21,P012,C063,HoReCa,S008,W003,120,1.97,0.04,226.94,1.3,156,70.94,1,0,1,0,0,0,0
O00325,2024-12-08,2024-12-15,2024-12-15,P023,C056,Distributor,S004,W002,242,2,0.12,425.92,1.14,275.88,150.04,1,0,0,7,0,0,1
O00326,2024-08-14,2024-08-26,2024-08-26,P010,C051,HoReCa,S008,W005,174,1.85,0.11,286.49,1.01,175.74,110.75,1,0,0,5,0,0,1
O00327,2024-03-28,2024-04-04,2024-04-04,P026,C065,E-commerce,S004,W005,104,2.65,0.04,264.58,1.83,190.32,74.26,1,0,0,0,0,0,0
O00328,2025-03-16,2025-03-22,2025-03-22,P021,C074,E-commerce,S003,W005,143,3.11,0.03,431.39,1.97,281.71,149.68,1,0,0,0,0,0,0
O00329,2024-12-24,2024-12-26,2024-12-26,P040,C057,HoReCa,S006,W003,41,1.32,0.02,53.04,0.86,35.26,17.78,1,0,0,0,7,0,0
O00330,2024-10-21,2024-10-26,2024-10-26,P001,C044,Retail,S001,W003,121,2.04,0.05,234.5,1.07,129.47,105.03,1,0,0,0,0,0,0
O00331,2025-05-09,2025-05-11,2025-05-11,P040,C019,Retail,S006,W003,192,1.32,0.04,243.3,0.86,165.12,78.18,1,0,0,0,26,1,0
O00332,2025-02-01,2025-02-07,2025-02-07,P018,C047,Retail,S003,W001,48,3.22,0.05,146.83,2.09,100.32,46.51,1,0,0,0,0,0,0
O00333,2025-09-03,2025-09-14,2025-09-14,P035,C012,HoReCa,S005,W001,24,3.56,0.1,76.9,2.53,60.72,16.18,1,0,0,0,0,1,1
O00334,2025-12-01,2025-12-13,2025-12-13,P023,C046,Retail,S008,W003,53,2,0.04,101.76,1.14,60.42,41.34,1,0,0,0,0,1,0
O00335,2025-07-22,2025-07-27,2025-07-27,P018,C029,Distributor,S001,W001,196,3.22,0.04,605.88,2.09,409.64,196.24,1,0,0,0,0,0,0
O00336,2024-11-15,2024-11-17,2024-11-17,P039,C070,E-commerce,S006,W005,120,1.67,0.04,192.38,0.89,106.8,85.58,1,0,0,0,0,0,0
